0.788793 0.211207 
0.808305 0.191695 
0.696366 0.303634 
0.953389 0.0466111 
0.875608 0.124392 
0.431208 0.568792 
0.520461 0.479539 
0.558941 0.441059 
0.51175 0.48825 
0.529487 0.470513 
0.479769 0.520231 
0.574779 0.425221 
0.609803 0.390197 
0.462788 0.537212 
0.20599 0.79401 
0.320854 0.679146 
0.666819 0.333181 
0.657412 0.342588 
0.547562 0.452438 
0.552992 0.447008 
0.615685 0.384315 
0.617573 0.382427 
0.500893 0.499107 
0.488607 0.511393 
0.520991 0.479009 
0.664896 0.335104 
0.500051 0.499949 
0.487727 0.512273 
0.452785 0.547215 
0.54112 0.45888 
0.480054 0.519946 
0.453226 0.546774 
0.347857 0.652143 
0.776302 0.223698 
0.429877 0.570123 
0.36279 0.63721 
0.37994 0.62006 
0.657519 0.342481 
0.496891 0.503109 
0.806418 0.193582 
0.784119 0.215881 
0.825914 0.174086 
0.914405 0.0855947 
0.966931 0.0330686 
0.963676 0.036324 
0.968541 0.0314589 
0.961608 0.038392 
0.993041 0.0069593 
0.98606 0.0139403 
0.971229 0.0287712 
0.942136 0.0578636 
0.928483 0.0715166 
0.972654 0.0273461 
0.714146 0.285854 
0.250077 0.749923 
0.182589 0.817411 
0.292725 0.707275 
0.245599 0.754401 
0.135227 0.864773 
0.108512 0.891488 
0.310367 0.689633 
0.295845 0.704155 
0.148039 0.851961 
0.172763 0.827237 
0.520779 0.479221 
0.563451 0.436549 
0.482077 0.517923 
0.68953 0.31047 
0.939094 0.0609061 
0.414338 0.585662 
0.4427 0.5573 
0.589496 0.410504 
0.729928 0.270072 
0.439388 0.560612 
0.563115 0.436885 
0.588716 0.411284 
0.751848 0.248152 
0.487942 0.512058 
0.500498 0.499502 
0.556858 0.443142 
0.539694 0.460306 
0.466281 0.533719 
0.47331 0.52669 
0.482417 0.517583 
0.452051 0.547949 
0.401947 0.598053 
0.40277 0.59723 
0.504821 0.49518 
0.369416 0.630584 
0.325212 0.674787 
0.584031 0.415969 
0.648991 0.351009 
0.356818 0.643182 
0.597695 0.402305 
0.515844 0.484156 
0.339141 0.660859 
0.355344 0.644656 
0.340212 0.659788 
0.323238 0.676762 
0.226647 0.773353 
0.339142 0.660858 
0.333811 0.666189 
0.264811 0.735189 
0.237047 0.762953 
0.498316 0.501684 
0.464868 0.535132 
0.265147 0.734853 
0.313364 0.686636 
0.4766 0.5234 
0.496578 0.503422 
0.378056 0.621944 
0.378482 0.621518 
0.485647 0.514353 
0.495219 0.504781 
0.466446 0.533554 
0.443876 0.556124 
0.674829 0.325171 
0.729509 0.270491 
0.600745 0.399255 
0.648225 0.351774 
0.688448 0.311552 
0.768681 0.231319 
0.45913 0.54087 
0.561126 0.438874 
0.686389 0.313611 
0.558883 0.441117 
0.583386 0.416615 
0.735355 0.264645 
0.685177 0.314823 
0.62503 0.37497 
0.883397 0.116603 
0.851551 0.148449 
0.620628 0.379372 
0.488116 0.511884 
0.552865 0.447135 
0.543234 0.456766 
0.374803 0.625197 
0.45604 0.54396 
0.507685 0.492315 
0.412289 0.587711 
0.418451 0.581549 
0.501559 0.498441 
0.430821 0.569179 
0.42694 0.57306 
0.506328 0.493672 
0.479979 0.520021 
0.552182 0.447818 
0.553563 0.446436 
0.46179 0.53821 
0.37761 0.62239 
0.509359 0.490641 
0.528192 0.471808 
0.420314 0.579686 
0.401889 0.598111 
0.531986 0.468014 
0.509757 0.490243 
0.419125 0.580875 
0.429709 0.570291 
0.48303 0.51697 
0.411572 0.588428 
0.372864 0.627136 
0.485358 0.514642 
0.48162 0.51838 
0.36846 0.63154 
0.351892 0.648108 
0.481853 0.518147 
0.481609 0.518391 
0.353024 0.646976 
0.337216 0.662784 
0.415173 0.584827 
0.454353 0.545647 
0.355735 0.644265 
0.4636 0.536401 
0.600634 0.399366 
0.857014 0.142986 
0.480871 0.519129 
0.340872 0.659128 
0.419968 0.580032 
0.758742 0.241258 
0.369351 0.630649 
0.35135 0.64865 
0.677715 0.322285 
0.338481 0.661519 
0.422217 0.577783 
0.553558 0.446442 
0.543846 0.456154 
0.469061 0.530939 
0.453786 0.546214 
0.522423 0.477577 
0.515738 0.484262 
0.427088 0.572912 
0.472581 0.527419 
0.546794 0.453206 
0.677268 0.322732 
0.511425 0.488575 
0.670195 0.329805 
0.547861 0.452139 
0.493156 0.506844 
0.313993 0.686007 
0.709095 0.290905 
0.548747 0.451253 
0.605355 0.394645 
0.448321 0.551679 
0.565329 0.434671 
0.537107 0.462893 
0.68057 0.31943 
0.536688 0.463312 
0.632748 0.367252 
0.603808 0.396192 
0.760202 0.239799 
0.592147 0.407854 
0.702256 0.297744 
0.646521 0.353479 
0.878874 0.121126 
0.885482 0.114518 
0.975136 0.0248644 
0.948017 0.0519829 
0.930673 0.0693275 
0.986196 0.0138038 
0.881484 0.118516 
0.968484 0.0315162 
0.707452 0.292548 
0.522218 0.477782 
0.432287 0.567713 
0.634492 0.365508 
0.702005 0.297995 
0.406255 0.593745 
0.296002 0.703998 
0.351469 0.648531 
0.54548 0.45452 
0.480256 0.519744 
0.426864 0.573136 
0.539589 0.460411 
0.579548 0.420452 
0.566981 0.433019 
0.519856 0.480144 
0.673001 0.326999 
0.496258 0.503742 
0.624315 0.375685 
0.556192 0.443808 
0.598342 0.401658 
0.595472 0.404528 
0.902483 0.0975166 
0.764445 0.235555 
0.474175 0.525825 
0.529257 0.470743 
0.436674 0.563326 
0.618755 0.381245 
0.480147 0.519853 
0.577033 0.422967 
0.641044 0.358956 
0.533205 0.466795 
0.482984 0.517016 
0.588259 0.411741 
0.519462 0.480538 
0.426378 0.573622 
0.436524 0.563476 
0.422619 0.577381 
0.361657 0.638343 
0.350725 0.649275 
0.269583 0.730417 
0.264266 0.735734 
0.251681 0.748319 
0.329817 0.670183 
0.354057 0.645943 
0.326387 0.673613 
0.355949 0.644051 
0.450587 0.549413 
0.364669 0.635331 
0.381136 0.618864 
0.418618 0.581382 
0.616191 0.383809 
0.552796 0.447204 
0.427095 0.572905 
0.427463 0.572537 
0.562252 0.437748 
0.477607 0.522393 
0.405111 0.594889 
0.423227 0.576773 
0.564973 0.435027 
0.57174 0.42826 
0.474644 0.525356 
0.367523 0.632477 
0.775528 0.224473 
0.800125 0.199875 
0.618393 0.381607 
0.694569 0.305431 
0.874503 0.125497 
0.882977 0.117023 
0.71537 0.28463 
0.648772 0.351228 
0.92973 0.0702702 
0.972243 0.027757 
0.770116 0.229884 
0.814199 0.185801 
0.815304 0.184696 
0.940746 0.0592539 
0.847014 0.152986 
0.468334 0.531666 
0.496005 0.503994 
0.654361 0.345639 
0.516399 0.483601 
